time,V(n001),V(3),V(n008),V(2),V(n009),V(n011),V(n010),V(n013),V(n016),V(n018),V(n019),V(7),V(4),V(n002),V(n003),V(n014),V(n020),V(n004),V(n007),V(n015),V(n017),V(n005),V(n012),V(6),V(n006),Ic(Q19),Ib(Q19),Ie(Q19),Ic(Q11),Ib(Q11),Ie(Q11),Ic(Q10),Ib(Q10),Ie(Q10),Ic(Q9),Ib(Q9),Ie(Q9),Ic(Q4),Ib(Q4),Ie(Q4),Ic(Q6),Ib(Q6),Ie(Q6),Ic(Q5),Ib(Q5),Ie(Q5),Ic(Q20),Ib(Q20),Ie(Q20),Ic(Q18),Ib(Q18),Ie(Q18),Ic(Q17),Ib(Q17),Ie(Q17),Ic(Q16),Ib(Q16),Ie(Q16),Ic(Q15),Ib(Q15),Ie(Q15),Ic(Q14),Ib(Q14),Ie(Q14),Ic(Q13),Ib(Q13),Ie(Q13),Ic(Q12),Ib(Q12),Ie(Q12),Ic(Q3),Ib(Q3),Ie(Q3),Ic(Q8),Ib(Q8),Ie(Q8),Ic(Q7),Ib(Q7),Ie(Q7),Ic(Q2),Ib(Q2),Ie(Q2),Ic(Q1),Ib(Q1),Ie(Q1),I(C1),I(R14),I(R13),I(R12),I(R11),I(R10),I(R9),I(R8),I(R7),I(R6),I(R5),I(R4),I(R3),I(R2),I(R1),I(V3),I(V2),I(V1)
0.009601549724,14.328914,-0.5957869,-1.2482834,-0.58621264,-1.2434912,-13.524082,-1.9000242,-13.677512,-14.339931,-14.991294,-14.991294,15,-15,14.22915,-6.0019484,-14.231234,-14.903287,-6.479745,-7.2417874,-14.198847,-14.965783,-6.44748,-6.4767866,-6.44748,-0.5956348,-0.00056354783,-2.26E-05,0.0005861294,-0.00067589286,-2.70E-05,0.0007028992,-0.00067571836,-2.70E-05,0.0007027471,-1.84E-05,-7.34E-07,1.91E-05,-1.84E-05,-7.36E-07,1.91E-05,-8.74E-06,-3.53E-07,9.10E-06,-1.05E-05,-4.24E-07,1.09E-05,-2.26E-10,2.26E-10,5.55E-17,1.24E-08,-9.65E-09,-2.73E-09,4.92E-12,-1.59E-13,-4.76E-12,2.13E-05,1.84E-07,-2.15E-05,0.0006788957,5.44E-06,-0.00068434,0.00057142077,4.57E-06,-0.0005759921,1.92E-05,1.54E-07,-1.93E-05,0.0007238085,5.79E-06,-0.0007295989,1.32E-05,1.06E-07,-1.33E-05,8.64E-06,6.91E-08,-8.71E-06,8.64E-06,6.91E-08,-8.71E-06,1.09E-05,8.59E-08,-1.09E-05,9.02E-06,7.13E-08,-9.10E-06,-1.70E-06,-7.13E-08,0.0007297534,-0.0005862126,-0.0005861268,0.00058612926,2.50E-09,0.000106176994,-0.00010160563,0.00068434,1.60E-05,1.93E-05,8.71E-06,1.32E-05,8.71E-06,-7.13E-08,-0.001457182,0.002043466
0.009621080974,14.328913,-0.689554,-1.3422947,-0.6808717,-1.3379488,-13.523727,-1.9942801,-13.677165,-14.3396,-14.99121,-14.99121,15,-15,14.22915,-7.0527577,-14.231234,-14.903287,-7.5305424,-8.292576,-14.198531,-14.9656105,-7.488736,-7.5227757,-7.488736,-0.6894824,-0.000654568,-2.62E-05,0.0006807881,-0.00067587115,-2.70E-05,0.0007028799,-0.00067571603,-2.70E-05,0.0007027447,-1.84E-05,-7.34E-07,1.91E-05,-1.84E-05,-7.36E-07,1.91E-05,-8.83E-06,-3.56E-07,9.18E-06,-1.04E-05,-4.20E-07,1.09E-05,-1.93E-10,1.93E-10,-2.22E-16,1.04E-08,-8.57E-09,-1.83E-09,4.52E-12,-2.69E-13,-4.25E-12,2.13E-05,1.83E-07,-2.15E-05,0.0006823143,5.47E-06,-0.0006877853,0.00057123683,4.57E-06,-0.0005758067,1.92E-05,1.54E-07,-1.93E-05,0.00072380854,5.79E-06,-0.00072959904,1.32E-05,1.06E-07,-1.33E-05,8.72E-06,6.98E-08,-8.79E-06,8.72E-06,6.98E-08,-8.79E-06,1.08E-05,8.53E-08,-1.09E-05,9.11E-06,7.20E-08,-9.18E-06,-1.53E-06,-7.20E-08,0.0007297534,-0.0006808718,-0.00068078644,0.00068078807,1.63E-09,0.00010617432,-0.00010160442,0.00068778533,1.60E-05,1.93E-05,8.79E-06,1.32E-05,8.79E-06,-7.20E-08,-0.0014571683,0.002138112
0.009640612224,14.328911,-0.7729614,-1.4259776,-0.76529384,-1.4221396,-13.5234165,-2.078239,-13.676772,-14.339224,-14.991115,-14.991115,15,-15,14.22915,-7.989498,-14.231234,-14.903287,-8.467268,-9.229292,-14.198254,-14.965459,-8.417386,-8.4556465,-8.417386,-0.77295953,-0.0007357463,-2.95E-05,0.00076521037,-0.000675848,-2.70E-05,0.0007028593,-0.0006757136,-2.70E-05,0.00070274214,-1.84E-05,-7.34E-07,1.91E-05,-1.84E-05,-7.36E-07,1.91E-05,-8.92E-06,-3.59E-07,9.28E-06,-1.03E-05,-4.16E-07,1.08E-05,-1.63E-10,1.63E-10,-3.89E-16,8.73E-09,-7.43E-09,-1.30E-09,4.08E-12,-3.99E-13,-3.68E-12,2.13E-05,1.83E-07,-2.15E-05,0.00068531826,5.49E-06,-0.00069081236,0.0005710291,4.57E-06,-0.0005755973,1.92E-05,1.54E-07,-1.93E-05,0.00072380865,5.79E-06,-0.00072959915,1.33E-05,1.06E-07,-1.34E-05,8.81E-06,7.05E-08,-8.89E-06,8.81E-06,7.05E-08,-8.89E-06,1.07E-05,8.46E-08,-1.08E-05,9.21E-06,7.29E-08,-9.28E-06,-1.34E-06,-7.29E-08,0.00072975346,-0.0007652939,-0.00076520926,0.00076521037,1.14E-09,0.00010617128,-0.00010160306,0.00069081236,1.60E-05,1.93E-05,8.89E-06,1.32E-05,8.89E-06,-7.29E-08,-0.0014571545,0.0022225212
0.009660143474,14.32891,-0.8447547,-1.4980729,-0.83821005,-1.494797,-13.523155,-2.1506367,-13.676341,-14.338812,-14.991009,-14.991009,15,-15,14.229151,-8.798317,-14.231234,-14.903287,-9.276072,-10.038084,-14.198021,-14.965331,-9.219471,-9.261377,-9.219471,-0.8448106,-0.00080586225,-3.23E-05,0.00083812705,-0.00067582354,-2.70E-05,0.00070283754,-0.00067571097,-2.70E-05,0.00070273946,-1.84E-05,-7.35E-07,1.91E-05,-1.84E-05,-7.36E-07,1.91E-05,-9.03E-06,-3.63E-07,9.39E-06,-1.02E-05,-4.12E-07,1.07E-05,-1.34E-10,1.34E-10,-4.44E-16,7.21E-09,-6.22E-09,-9.90E-10,3.59E-12,-5.46E-13,-3.05E-12,2.14E-05,1.82E-07,-2.16E-05,0.00068786205,5.51E-06,-0.00069337524,0.00057080033,4.57E-06,-0.0005753667,1.92E-05,1.54E-07,-1.93E-05,0.0007238088,5.79E-06,-0.00072959927,1.33E-05,1.06E-07,-1.34E-05,8.92E-06,7.14E-08,-8.99E-06,8.92E-06,7.14E-08,-8.99E-06,1.06E-05,8.39E-08,-1.07E-05,9.31E-06,7.39E-08,-9.39E-06,-1.14E-06,-7.39E-08,0.00072975346,-0.00083821005,-0.0008381262,0.00083812705,8.56E-10,0.00010616795,-0.00010160155,0.00069337524,1.60E-05,1.93E-05,8.99E-06,1.32E-05,8.99E-06,-7.39E-08,-0.0014571407,0.0022954247
0.009679674724,14.328908,-0.903854,-1.5574955,-0.89852417,-1.5548277,-13.522946,-2.210383,-13.675878,-14.338369,-14.990894,-14.990894,15,-15,14.229151,-9.467204,-14.231234,-14.903287,-9.944943,-10.706943,-14.197834,-14.965229,-9.882935,-9.927856,-9.882935,-0.903955,-0.00086386193,-3.46E-05,0.00089844177,-0.0006757979,-2.70E-05,0.0007028148,-0.0006757083,-2.70E-05,0.0007027366,-1.84E-05,-7.35E-07,1.91E-05,-1.84E-05,-7.37E-07,1.91E-05,-9.14E-06,-3.67E-07,9.51E-06,-1.01E-05,-4.07E-07,1.05E-05,-1.05E-10,1.05E-10,-5.00E-16,5.76E-09,-4.96E-09,-8.07E-10,3.08E-12,-7.09E-13,-2.37E-12,2.14E-05,1.80E-07,-2.16E-05,0.000689907,5.53E-06,-0.000695435,0.00057055376,4.56E-06,-0.00057511823,1.92E-05,1.54E-07,-1.93E-05,0.00072380895,5.79E-06,-0.0007295994,1.33E-05,1.06E-07,-1.34E-05,9.03E-06,7.23E-08,-9.11E-06,9.03E-06,7.23E-08,-9.11E-06,1.05E-05,8.31E-08,-1.05E-05,9.43E-06,7.50E-08,-9.51E-06,-9.15E-07,-7.50E-08,0.00072975346,-0.00089852413,-0.00089844107,0.00089844177,7.02E-10,0.000106164356,-0.00010159993,0.000695435,1.60E-05,1.93E-05,9.11E-06,1.32E-05,9.11E-06,-7.50E-08,-0.0014571268,0.002355726
0.009699205974,14.328906,-0.9493704,-1.6033511,-0.9453296,-1.6013286,-13.522794,-2.2565784,-13.67539,-14.337904,-14.990772,-14.990772,15,-15,14.229151,-9.986208,-14.231234,-14.903287,-10.46393,-11.225917,-14.197696,-14.965153,-10.397803,-10.4450655,-10.397803,-0.949503,-0.00090887357,-3.64E-05,0.000945248,-0.0006757715,-2.70E-05,0.00070279127,-0.0006757055,-2.70E-05,0.0007027337,-1.84E-05,-7.35E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-9.26E-06,-3.72E-07,9.63E-06,-1.00E-05,-4.02E-07,1.04E-05,-7.70E-11,7.70E-11,-5.55E-16,4.36E-09,-3.65E-09,-7.07E-10,2.54E-12,-8.84E-13,-1.66E-12,2.14E-05,1.78E-07,-2.16E-05,0.00069142214,5.54E-06,-0.0006969602,0.00057029293,4.56E-06,-0.00057485525,1.92E-05,1.54E-07,-1.93E-05,0.00072380906,5.79E-06,-0.00072959956,1.33E-05,1.06E-07,-1.34E-05,9.15E-06,7.33E-08,-9.23E-06,9.15E-06,7.32E-08,-9.23E-06,1.03E-05,8.22E-08,-1.04E-05,9.56E-06,7.61E-08,-9.63E-06,-6.78E-07,-7.61E-08,0.00072975346,-0.0009453296,-0.00094524736,0.000945248,6.30E-10,0.00010616056,-0.00010159821,0.0006969602,1.60E-05,1.93E-05,9.23E-06,1.32E-05,9.23E-06,-7.61E-08,-0.001457113,0.0024025186
0.009718737224,14.328903,-0.9806194,-1.6349496,-0.9779229,-1.6336,-13.522699,-2.288527,-13.674886,-14.337422,-14.990645,-14.990645,15,-15,14.229151,-10.347595,-14.231234,-14.903287,-10.825299,-11.587273,-14.197609,-14.965103,-10.756338,-10.805231,-10.756338,-0.98076963,-0.00094022066,-3.76E-05,0.0009778421,-0.00067574444,-2.70E-05,0.00070276717,-0.0006757026,-2.70E-05,0.00070273073,-1.84E-05,-7.36E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-9.39E-06,-3.76E-07,9.76E-06,-9.89E-06,-3.96E-07,1.03E-05,-4.86E-11,4.86E-11,-5.83E-16,2.98E-09,-2.32E-09,-6.63E-10,1.99E-12,-1.07E-12,-9.24E-13,2.14E-05,1.76E-07,-2.16E-05,0.0006923843,5.54E-06,-0.0006979278,0.00057002145,4.56E-06,-0.00057458156,1.92E-05,1.54E-07,-1.93E-05,0.00072380924,5.79E-06,-0.0007295997,1.33E-05,1.06E-07,-1.34E-05,9.28E-06,7.43E-08,-9.35E-06,9.28E-06,7.43E-08,-9.35E-06,1.02E-05,8.14E-08,-1.03E-05,9.69E-06,7.73E-08,-9.76E-06,-4.31E-07,-7.73E-08,0.00072975346,-0.0009779229,-0.0009778416,0.0009778421,6.14E-10,0.0001061566,-0.00010159642,0.0006979278,1.60E-05,1.93E-05,9.35E-06,1.33E-05,9.35E-06,-7.73E-08,-0.001457099,0.002435099
0.009738268474,14.328901,-0.9971308,-1.6518153,-0.9958142,-1.6511563,-13.522665,-2.3057475,-13.674374,-14.336932,-14.990515,-14.990515,15,-15,14.229151,-10.545975,-14.231234,-14.903287,-11.023661,-11.785621,-14.197574,-14.965084,-10.953152,-11.002938,-10.953152,-0.99728453,-0.0009574318,-3.83E-05,0.0009957344,-0.000675717,-2.70E-05,0.0007027428,-0.0006756997,-2.70E-05,0.0007027277,-1.84E-05,-7.36E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-9.52E-06,-3.81E-07,9.90E-06,-9.76E-06,-3.91E-07,1.02E-05,-2.01E-11,2.01E-11,-6.38E-16,1.63E-09,-9.66E-10,-6.62E-10,1.44E-12,-1.26E-12,-1.74E-13,2.14E-05,1.73E-07,-2.16E-05,0.0006927791,5.54E-06,-0.0006983232,0.0005697432,4.56E-06,-0.0005743011,1.92E-05,1.54E-07,-1.93E-05,0.00072380935,5.79E-06,-0.00072959985,1.33E-05,1.06E-07,-1.34E-05,9.41E-06,7.53E-08,-9.49E-06,9.41E-06,7.53E-08,-9.49E-06,1.01E-05,8.04E-08,-1.02E-05,9.82E-06,7.85E-08,-9.90E-06,-1.78E-07,-7.85E-08,0.00072975346,-0.0009958142,-0.0009957338,0.0009957344,6.42E-10,0.00010615254,-0.00010159459,0.0006983231,1.60E-05,1.93E-05,9.49E-06,1.33E-05,9.49E-06,-7.85E-08,-0.0014570849,0.0024529777
0.009757799724,14.328899,-0.9986564,-1.6536942,-0.99873424,-1.6537333,-13.52269,-2.3079805,-13.67386,-14.336441,-14.990383,-14.990383,15,-15,14.229151,-10.578384,-14.231234,-14.903287,-11.056052,-11.817998,-14.197592,-14.965094,-10.985281,-11.035213,-10.985281,-0.9987994,-0.0009602478,-3.84E-05,0.0009986553,-0.00067568937,-2.70E-05,0.0007027182,-0.00067569676,-2.70E-05,0.0007027246,-1.84E-05,-7.37E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-9.65E-06,-3.86E-07,1.00E-05,-9.63E-06,-3.85E-07,1.00E-05,8.48E-12,-8.48E-12,-6.38E-16,3.02E-10,3.96E-10,-6.97E-10,8.89E-13,-1.47E-12,5.78E-13,2.14E-05,1.70E-07,-2.16E-05,0.00069260044,5.54E-06,-0.0006981405,0.0005694622,4.56E-06,-0.0005740179,1.92E-05,1.53E-07,-1.93E-05,0.0007238095,5.79E-06,-0.0007296,1.33E-05,1.07E-07,-1.34E-05,9.54E-06,7.64E-08,-9.62E-06,9.54E-06,7.63E-08,-9.62E-06,9.94E-06,7.95E-08,-1.00E-05,9.95E-06,7.97E-08,-1.00E-05,7.84E-08,-7.97E-08,0.00072975346,-0.0009987341,-0.0009986546,0.0009986553,7.06E-10,0.00010614844,-0.00010159274,0.0006981404,1.60E-05,1.93E-05,9.62E-06,1.33E-05,9.62E-06,-7.97E-08,-0.0014570708,0.0024558848
0.009777330974,14.328897,-0.9851732,-1.6405581,-0.98663867,-1.6412916,-13.522774,-2.2951918,-13.673353,-14.3359585,-14.990252,-14.990252,15,-15,14.229151,-10.444337,-14.231234,-14.903287,-10.921987,-11.683918,-14.197662,-14.965131,-10.85224,-10.901567,-10.85224,-0.98529136,-0.00094862573,-3.79E-05,0.000986561,-0.00067566184,-2.70E-05,0.00070269365,-0.00067569385,-2.70E-05,0.0007027216,-1.84E-05,-7.37E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-9.78E-06,-3.90E-07,1.02E-05,-9.51E-06,-3.80E-07,9.89E-06,3.70E-11,-3.70E-11,-6.94E-16,-9.87E-10,1.75E-09,-7.67E-10,3.53E-13,-1.67E-12,1.32E-12,2.14E-05,1.68E-07,-2.16E-05,0.00069185125,5.53E-06,-0.0006973826,0.0005691824,4.55E-06,-0.0005737358,1.92E-05,1.53E-07,-1.93E-05,0.0007238097,5.79E-06,-0.00072960014,1.33E-05,1.07E-07,-1.34E-05,9.67E-06,7.74E-08,-9.75E-06,9.67E-06,7.74E-08,-9.75E-06,9.81E-06,7.86E-08,-9.89E-06,1.01E-05,8.09E-08,-1.02E-05,3.33E-07,-8.09E-08,0.00072975346,-0.0009866387,-0.0009865601,0.000986561,8.04E-10,0.00010614436,-0.0001015909,0.0006973826,1.60E-05,1.93E-05,9.75E-06,1.33E-05,9.75E-06,-8.09E-08,-0.0014570567,0.0024437762
0.009796862224,14.328896,-0.956884,-1.6126045,-0.9597094,-1.6140187,-13.522914,-2.2675743,-13.672863,-14.335489,-14.990123,-14.990123,15,-15,14.229152,-10.14583,-14.231234,-14.903287,-10.623463,-11.385381,-14.197784,-14.965197,-10.556026,-10.604008,-10.556026,-0.95696366,-0.00092274,-3.69E-05,0.0009596326,-0.0006756346,-2.70E-05,0.00070266944,-0.00067569094,-2.70E-05,0.00070271856,-1.84E-05,-7.38E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-9.91E-06,-3.95E-07,1.03E-05,-9.38E-06,-3.74E-07,9.75E-06,6.55E-11,-6.55E-11,-6.94E-16,-2.22E-09,3.10E-09,-8.76E-10,-1.65E-13,-1.88E-12,2.04E-12,2.14E-05,1.65E-07,-2.16E-05,0.00069054286,5.52E-06,-0.00069606135,0.00056890777,4.55E-06,-0.0005734591,1.92E-05,1.53E-07,-1.93E-05,0.0007238098,5.79E-06,-0.0007296003,1.33E-05,1.07E-07,-1.34E-05,9.80E-06,7.84E-08,-9.88E-06,9.80E-06,7.84E-08,-9.88E-06,9.68E-06,7.77E-08,-9.75E-06,1.02E-05,8.21E-08,-1.03E-05,5.83E-07,-8.21E-08,0.00072975346,-0.0009597094,-0.00095963164,0.0009596326,9.42E-10,0.00010614035,-0.00010158909,0.00069606135,1.60E-05,1.93E-05,9.88E-06,1.33E-05,9.88E-06,-8.21E-08,-0.0014570425,0.002416834
0.009816393474,14.328894,-0.9142143,-1.5702543,-0.9183515,-1.5723251,-13.523111,-2.2255442,-13.672394,-14.335042,-14.989998,-14.989998,15,-15,14.229152,-9.687324,-14.231234,-14.903287,-10.164938,-10.926844,-14.197955,-14.96529,-10.101098,-10.147012,-10.101098,-0.91424227,-0.0008829798,-3.53E-05,0.0009182758,-0.0006756079,-2.70E-05,0.0007026457,-0.00067568815,-2.70E-05,0.00070271565,-1.84E-05,-7.38E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.00E-05,-4.00E-07,1.04E-05,-9.26E-06,-3.69E-07,9.63E-06,9.39E-11,-9.39E-11,-6.94E-16,-3.38E-09,4.42E-09,-1.04E-09,-6.60E-13,-2.07E-12,2.73E-12,2.14E-05,1.63E-07,-2.15E-05,0.0006886949,5.50E-06,-0.0006941965,0.00056864234,4.55E-06,-0.0005731915,1.92E-05,1.53E-07,-1.93E-05,0.00072381,5.79E-06,-0.00072960043,1.34E-05,1.07E-07,-1.35E-05,9.92E-06,7.94E-08,-1.00E-05,9.92E-06,7.94E-08,-1.00E-05,9.55E-06,7.68E-08,-9.63E-06,1.03E-05,8.32E-08,-1.04E-05,8.25E-07,-8.32E-08,0.00072975346,-0.00091835146,-0.0009182746,0.0009182758,1.13E-09,0.000106136475,-0.000101587335,0.0006941965,1.60E-05,1.93E-05,1.00E-05,1.33E-05,1.00E-05,-8.32E-08,-0.0014570283,0.002375463
0.009835924724,14.328892,-0.8578059,-1.5141451,-0.86318755,-1.5168389,-13.52336,-2.169735,-13.671953,-14.33462,-14.989881,-14.989881,15,-15,14.229152,-9.075662,-14.231234,-14.903287,-9.55326,-10.315152,-14.1981735,-14.965409,-9.494303,-9.537458,-9.494303,-0.8577699,-0.0008299437,-3.32E-05,0.0008631129,-0.0006755819,-2.70E-05,0.00070262264,-0.00067568535,-2.70E-05,0.0007027128,-1.84E-05,-7.39E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.01E-05,-4.04E-07,1.05E-05,-9.15E-06,-3.64E-07,9.51E-06,1.22E-10,-1.22E-10,-7.77E-16,-4.43E-09,5.70E-09,-1.27E-09,-1.13E-12,-2.25E-12,3.38E-12,2.14E-05,1.61E-07,-2.15E-05,0.00068633497,5.48E-06,-0.000691816,0.0005683898,4.55E-06,-0.00057293696,1.92E-05,1.53E-07,-1.93E-05,0.0007238101,5.79E-06,-0.0007296006,1.34E-05,1.07E-07,-1.35E-05,1.00E-05,8.03E-08,-1.01E-05,1.00E-05,8.03E-08,-1.01E-05,9.43E-06,7.60E-08,-9.51E-06,1.05E-05,8.43E-08,-1.05E-05,1.05E-06,-8.43E-08,0.00072975346,-0.00086318754,-0.0008631116,0.0008631129,1.39E-09,0.00010613279,-0.00010158567,0.000691816,1.60E-05,1.93E-05,1.01E-05,1.33E-05,1.01E-05,-8.43E-08,-0.0014570141,0.002320286
0.009855455974,14.32889,-0.7885072,-1.4451219,-0.795048,-1.4483958,-13.523659,-2.1009874,-13.671546,-14.334232,-14.989771,-14.989771,15,-15,14.229152,-8.319966,-14.231234,-14.903287,-8.797548,-9.559429,-14.198435,-14.965552,-8.744776,-8.784525,-8.744776,-0.7883958,-0.00076443015,-3.05E-05,0.0007949745,-0.000675557,-2.70E-05,0.00070260046,-0.0006756827,-2.70E-05,0.00070271,-1.84E-05,-7.39E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.03E-05,-4.08E-07,1.07E-05,-9.04E-06,-3.59E-07,9.40E-06,1.51E-10,-1.51E-10,-8.88E-16,-5.33E-09,6.94E-09,-1.60E-09,-1.56E-12,-2.42E-12,3.98E-12,2.13E-05,1.59E-07,-2.15E-05,0.0006834984,5.46E-06,-0.00068895525,0.0005681538,4.55E-06,-0.000572699,1.92E-05,1.53E-07,-1.93E-05,0.0007238102,5.79E-06,-0.0007296007,1.34E-05,1.07E-07,-1.35E-05,1.01E-05,8.12E-08,-1.02E-05,1.01E-05,8.12E-08,-1.02E-05,9.32E-06,7.53E-08,-9.40E-06,1.06E-05,8.53E-08,-1.07E-05,1.27E-06,-8.53E-08,0.00072975346,-0.000795048,-0.00079497276,0.0007949745,1.76E-09,0.000106129344,-0.00010158411,0.00068895525,1.60E-05,1.93E-05,1.02E-05,1.33E-05,1.02E-05,-8.53E-08,-0.0014570002,0.0022521336
0.009874987224,14.328888,-0.7073606,-1.3642237,-0.71495855,-1.3680267,-13.524002,-2.020338,-13.671179,-14.33388,-14.989672,-14.989671,15,-15,14.229152,-7.4314823,-14.231234,-14.903287,-7.9090505,-8.67092,-14.198738,-14.965717,-7.8637977,-7.8995423,-7.8637977,-0.7071635,-0.0006874255,-2.75E-05,0.00071488624,-0.0006755333,-2.70E-05,0.00070257933,-0.00067568023,-2.70E-05,0.0007027074,-1.84E-05,-7.39E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.04E-05,-4.11E-07,1.08E-05,-8.94E-06,-3.55E-07,9.30E-06,1.81E-10,-1.81E-10,-1.03E-15,-6.00E-09,8.12E-09,-2.12E-09,-1.96E-12,-2.56E-12,4.52E-12,2.13E-05,1.58E-07,-2.15E-05,0.0006802274,5.43E-06,-0.0006856571,0.0005679376,4.54E-06,-0.0005724811,1.92E-05,1.53E-07,-1.93E-05,0.00072381034,5.79E-06,-0.00072960084,1.34E-05,1.07E-07,-1.35E-05,1.02E-05,8.20E-08,-1.03E-05,1.02E-05,8.20E-08,-1.03E-05,9.22E-06,7.46E-08,-9.30E-06,1.07E-05,8.62E-08,-1.08E-05,1.46E-06,-8.62E-08,0.00072975346,-0.0007149585,-0.0007148839,0.00071488624,2.30E-09,0.00010612619,-0.000101582686,0.0006856571,1.60E-05,1.93E-05,1.03E-05,1.33E-05,1.03E-05,-8.62E-08,-0.0014569866,0.0021720314
0.009894518474,14.328887,-0.6155865,-1.2726682,-0.62412447,-1.2769419,-13.524385,-1.9290017,-13.670854,-14.3335705,-14.989582,-14.989582,15,-15,14.229152,-6.4233913,-14.231234,-14.903287,-6.9009466,-7.662807,-14.199077,-14.965901,-6.8646293,-6.895832,-6.8646297,-0.6152949,-0.00060008897,-2.40E-05,0.00062405365,-0.00067551096,-2.70E-05,0.00070255954,-0.00067567785,-2.70E-05,0.00070270494,-1.84E-05,-7.40E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.04E-05,-4.15E-07,1.09E-05,-8.86E-06,-3.51E-07,9.21E-06,2.13E-10,-2.13E-10,-1.36E-15,-6.30E-09,9.23E-09,-2.94E-09,-2.31E-12,-2.67E-12,4.99E-12,2.13E-05,1.57E-07,-2.14E-05,0.0006765709,5.40E-06,-0.0006819705,0.0005677442,4.54E-06,-0.0005722862,1.92E-05,1.53E-07,-1.93E-05,0.00072381046,5.79E-06,-0.0007296009,1.34E-05,1.07E-07,-1.35E-05,1.03E-05,8.27E-08,-1.04E-05,1.03E-05,8.27E-08,-1.04E-05,9.13E-06,7.40E-08,-9.21E-06,1.08E-05,8.71E-08,-1.09E-05,1.63E-06,-8.71E-08,0.00072975346,-0.0006241244,-0.0006240505,0.00062405365,3.15E-09,0.00010612336,-0.000101581405,0.0006819705,1.60E-05,1.93E-05,1.04E-05,1.33E-05,1.04E-05,-8.71E-08,-0.0014569736,0.002081185
0.009914049724,14.328886,-0.51456547,-1.1718338,-0.52391326,-1.1765128,-13.524804,-1.8283542,-13.670576,-14.333305,-14.989507,-14.989506,15,-15,14.229152,-5.3105655,-14.231234,-14.903287,-5.78811,-6.549962,-14.199447,-14.966103,-5.762312,-5.7885036,-5.7623115,-0.5141716,-0.0005037356,-2.01E-05,0.00052384444,-0.00067549036,-2.71E-05,0.00070254115,-0.0006756757,-2.70E-05,0.0007027027,-1.84E-05,-7.40E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.05E-05,-4.17E-07,1.09E-05,-8.78E-06,-3.48E-07,9.13E-06,2.50E-10,-2.50E-10,-1.92E-15,-5.97E-09,1.03E-08,-4.32E-09,-2.62E-12,-2.76E-12,5.38E-12,2.12E-05,1.56E-07,-2.14E-05,0.0006725835,5.37E-06,-0.0006779507,0.00056757615,4.54E-06,-0.00057211675,1.92E-05,1.52E-07,-1.93E-05,0.0007238105,5.79E-06,-0.000729601,1.34E-05,1.07E-07,-1.35E-05,1.04E-05,8.33E-08,-1.05E-05,1.04E-05,8.33E-08,-1.05E-05,9.06E-06,7.34E-08,-9.13E-06,1.08E-05,8.78E-08,-1.09E-05,1.78E-06,-8.78E-08,0.00072975346,-0.00052391324,-0.00052383984,0.0005238444,4.57E-09,0.000106120904,-0.0001015803,0.0006779507,1.60E-05,1.93E-05,1.05E-05,1.33E-05,1.05E-05,-8.78E-08,-0.0014569614,0.0019809625
0.009933580974,14.328885,-0.40581682,-1.0632384,-0.41583443,-1.0682526,-13.525252,-1.7199122,-13.670348,-14.333088,-14.989444,-14.989443,15,-15,14.229153,-4.109248,-14.231234,-14.903287,-4.5867834,-5.3486285,-14.199843,-14.966317,-4.5734487,-4.5942373,-4.5734487,-0.4053147,-0.0003998177,-1.60E-05,0.0004157687,-0.00067547156,-2.71E-05,0.00070252444,-0.00067567365,-2.70E-05,0.0007027006,-1.84E-05,-7.40E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.06E-05,-4.20E-07,1.10E-05,-8.72E-06,-3.45E-07,9.07E-06,2.98E-10,-2.98E-10,-3.25E-15,-4.42E-09,1.13E-08,-6.86E-09,-2.87E-12,-2.83E-12,5.70E-12,2.12E-05,1.55E-07,-2.13E-05,0.00066832453,5.33E-06,-0.00067365734,0.00056743535,4.54E-06,-0.00057197484,1.92E-05,1.52E-07,-1.93E-05,0.0007238106,5.79E-06,-0.0007296011,1.34E-05,1.07E-07,-1.35E-05,1.05E-05,8.38E-08,-1.06E-05,1.05E-05,8.38E-08,-1.06E-05,8.99E-06,7.30E-08,-9.07E-06,1.09E-05,8.83E-08,-1.10E-05,1.91E-06,-8.83E-08,0.00072975346,-0.00041583442,-0.00041576143,0.0004157686,7.16E-09,0.000106118845,-0.00010157937,0.00067365734,1.60E-05,1.93E-05,1.06E-05,1.33E-05,1.06E-05,-8.83E-08,-0.0014569508,0.0018728737
